uid,key1_hold_dur,key2_hold_dur,DD_dur,UU_dur,UD_dur
24,72,88,152,168,80
25,80,96,136,152,56
26,96,56,416,376,320
26,96,88,56,48,-40
26,119,104,79,64,-40
26,96,96,72,72,-24
26,96,80,64,48,-32
26,120,96,80,56,-40
26,88,80,64,56,-24
26,112,120,88,96,-24
26,96,136,231,271,135
26,96,144,96,144,0
26,104,136,64,96,-40
27,88,128,88,128,0
27,88,161,64,137,-24
27,112,152,88,128,-24
27,72,152,56,136,-16
27,64,144,40,120,-24
27,104,137,80,113,-24
27,64,80,256,272,192
27,152,104,120,72,-32
28,64,88,48,72,-16
28,96,88,72,64,-24
29,112,96,144,128,32
29,96,93,171,168,75
29,105,96,208,199,103
29,87,160,191,264,104
29,104,88,192,176,88
29,136,88,88,40,-48
30,80,64,192,176,112
30,96,56,216,176,120
30,72,64,184,176,112
30,64,72,176,184,112
30,64,72,176,184,112
30,64,64,192,192,128
30,64,56,200,192,136
30,88,56,208,176,120
30,88,56,216,184,128
30,72,48,184,160,112
30,72,64,208,200,136
30,64,72,208,216,144
