uid,key1_hold_dur,key2_hold_dur,DD_dur,UU_dur,UD_dur
16,79,136,103,160,24
16,80,112,32,64,-48
16,120,112,104,96,-16
16,152,152,128,128,-24
16,168,128,160,120,-8
16,112,120,184,192,72
16,96,88,264,256,168
17,120,80,168,128,48
17,120,152,168,200,48
17,120,176,120,176,0
17,120,152,144,176,24
17,192,152,136,96,-56
17,88,88,152,152,64
17,160,177,112,129,-48
17,112,120,136,144,24
17,96,176,96,176,0
17,120,88,376,344,256
17,215,152,151,88,-64
17,152,96,152,96,0
17,120,152,192,224,72
18,88,80,144,136,56
18,112,83,72,43,-40
18,102,96,62,56,-40
18,88,56,88,56,0
18,72,64,88,80,16
18,88,80,72,64,-16
18,104,65,72,33,-32
18,80,56,120,96,40
18,95,47,136,88,41
18,96,104,96,104,0
18,96,112,144,160,48
18,95,96,63,64,-32
19,128,160,168,200,40
19,64,56,64,56,0
19,72,80,72,80,0
19,80,120,48,88,-32
19,104,80,176,152,72
19,55,87,56,88,1
19,88,88,88,88,0
19,71,79,72,80,1
19,96,104,112,120,16
19,88,96,88,96,0
19,96,80,120,104,24
19,75,80,51,56,-24
19,80,88,104,112,24
19,96,112,48,64,-48
19,96,112,96,112,0
19,88,80,48,40,-40
19,72,80,48,56,-24
19,76,56,76,56,0
19,64,88,64,88,0
20,152,88,264,200,112
20,111,88,335,312,224
20,136,82,257,203,121
20,128,112,72,56,-56
20,136,88,152,104,16
20,128,152,128,152,0
20,120,112,121,113,1
20,97,88,145,136,48
20,136,96,152,112,16
20,120,104,120,104,0
20,144,128,144,128,0
20,128,112,232,216,104
21,120,64,160,104,40
21,128,79,73,24,-55
21,117,88,109,80,-8
21,135,92,76,33,-59
21,168,112,56,0,-112
21,112,128,64,80,-48
21,136,112,200,176,64
21,144,96,288,240,144
21,128,96,88,56,-40
21,128,120,48,40,-80
21,111,97,63,49,-48
21,191,97,335,241,144
21,112,88,88,64,-24
21,136,112,80,56,-56
21,112,91,189,168,77
21,152,88,152,88,0
21,152,121,56,25,-96
21,128,104,64,40,-64
21,112,88,112,88,0
21,128,88,96,56,-32
22,64,88,40,64,-24
22,32,87,33,88,1
22,64,80,56,72,-8
22,64,72,48,56,-16
22,56,64,56,64,0
22,64,72,64,72,0
22,88,80,64,56,-24
22,72,72,104,104,32
22,72,88,56,72,-16
22,79,95,80,96,1
22,72,96,49,73,-23
22,56,64,56,64,0
22,79,104,23,48,-56
22,136,80,80,24,-56
23,104,128,144,168,40
23,128,112,72,56,-56
23,137,104,72,39,-65
23,162,118,162,118,0
23,104,112,144,152,40
23,104,72,200,168,96
23,144,64,336,256,192
23,71,88,135,152,64
23,128,96,160,128,32
23,128,72,144,88,16
23,144,96,144,96,0
24,144,112,264,232,120
24,144,120,168,144,24
24,112,152,160,200,48
24,136,104,160,128,24
24,143,104,207,168,64
24,120,128,200,208,80
24,144,160,336,352,192
24,136,144,200,208,64
25,80,128,224,272,144
25,104,128,232,256,128
25,128,120,304,296,176
26,56,152,128,224,72
26,88,160,112,184,24
26,120,96,120,96,0
26,103,143,104,144,1
26,136,111,105,80,-31
26,96,122,96,122,0
26,89,80,208,199,119
26,120,144,56,80,-64
26,136,112,88,64,-48
26,104,120,128,144,24
26,136,128,104,96,-32
26,152,88,96,32,-56
26,120,128,64,72,-56
26,104,128,176,200,72
26,88,184,56,152,-32
26,111,79,216,184,105
26,112,120,64,72,-48
26,88,128,48,88,-40
26,112,136,80,104,-32
26,127,105,159,137,32
26,95,160,39,104,-56
26,112,208,16,112,-96
26,112,152,280,320,168
27,120,128,249,257,129
27,97,111,209,223,112
28,64,64,144,144,80
28,72,80,184,192,112
28,104,128,120,144,16
28,104,152,152,200,48
28,48,80,304,336,256
28,96,80,120,104,24
28,112,152,112,152,0
28,80,112,120,152,40
28,64,144,80,160,16
28,80,112,104,136,24
29,144,120,192,168,48
29,176,152,144,120,-32
29,176,152,112,88,-64
29,168,144,192,168,24
29,104,72,272,240,168
29,144,144,248,248,104
29,168,80,320,232,152
30,80,64,232,216,152
30,72,66,184,178,112
30,96,56,96,56,0
30,79,64,159,144,80
30,88,80,456,448,368
